88A6C6	Sagemcom Broadband SAS
88ACC0	Zyxel Communications Corporation
88B4A6	Motorola Mobility LLC, a Lenovo Company
88B951	Xiaomi Communications Co Ltd
88BD09	Netis Technology Co., Ltd.
88C344	Google, Inc.
88C397	Beijing Xiaomi Mobile Software Co., Ltd
88D7F6	ASUSTek COMPUTER INC.
88DC96	EnGenius Technologies, Inc.
88DE7C	Askey Computer Corp
88E9A4	Hewlett Packard Enterprise
88EF16	Commscope
88F3D5	Zyxel Communications Corporation
88FEB6	Askey Computer Corp
8C0528	Shen Zhen Tenda Technology Co.,Ltd
8C09F4	Commscope
8C0C90	Ruckus Wireless
8C10D4	Sagemcom Broadband SAS
8C1952	Amazon Technologies Inc.
8C19B5	Arcadyan Corporation
8C210A	Tp-Link Technologies Co.,Ltd.
8C2A85	Amazon Technologies Inc.
8C3066	Ubiquiti Inc
8C3BAD	Netgear
8C44BB	Shen Zhen Tenda Technology Co.,Ltd
8C497A	Extreme Networks, Inc.
8C4E46	Motorola Mobility LLC, a Lenovo Company
8C4EBB	Amazon Technologies Inc.
8C53C3	Beijing Xiaomi Mobile Software Co., Ltd
8C5973	Zyxel Communications Corporation
8C5A25	Commscope
8C5AF8	Beijing Xiaomi Electronics Co., Ltd.
8C5BF0	Commscope
8C61A3	Commscope
8C763F	Commscope
8C7779	Arcadyan Corporation
8C7909	Hewlett Packard Enterprise
8C7A15	Ruckus Wireless
8C7A3D	Xiaomi Communications Co Ltd
8C7F3B	Commscope
8C8394	Arcadyan Corporation
8C85C1	Hewlett Packard Enterprise
8C86DD	TP-Link Systems Inc.
8C902D	TP-Link Systems Inc.
8C9A8F	Sagemcom Broadband SAS
8CA6DF	Tp-Link Technologies Co.,Ltd.
8CAACE	Xiaomi Communications Co Ltd
8CBEBE	Xiaomi Communications Co Ltd
8CC5B4	Sagemcom Broadband SAS
8CD0B2	Beijing Xiaomi Mobile Software Co., Ltd
8CD9D6	Xiaomi Communications Co Ltd
8CDEF9	Beijing Xiaomi Mobile Software Co., Ltd
8CEDE1	Ubiquiti Inc
8CF112	Motorola Mobility LLC, a Lenovo Company
8CFDDE	Sagemcom Broadband SAS
8CFE74	Ruckus Wireless
90013B	Sagemcom Broadband SAS
900CC8	Google, Inc.
900DCB	Commscope
901195	Amazon Technologies Inc.
901ACA	Commscope
901F94	TP-Link Systems Inc.
9020C2	Hewlett Packard Enterprise
90235B	Amazon Technologies Inc.
902AEE	Xiaomi Communications Co Ltd
90395F	Amazon Technologies Inc.
903A72	Ruckus Wireless
903EAB	Commscope
9041B2	Ubiquiti Inc
904C81	Hewlett Packard Enterprise
904D4A	Sagemcom Broadband SAS
9051F8	Hewlett Packard Enterprise
905C44	Compal Broadband Networks, Inc.
9068C3	Motorola Mobility LLC, a Lenovo Company
906CAC	Fortinet, Inc.
907282	Sagemcom Broadband SAS
90735A	Motorola Mobility LLC, a Lenovo Company
9078B2	Xiaomi Communications Co Ltd
908D78	D-Link International
90935A	Commscope
9094E4	D-Link International
909A4A	Tp-Link Technologies Co.,Ltd.
909D7D	Commscope
909F22	Zyxel Communications Corporation
90A822	Amazon Technologies Inc.
90AE1B	Tp-Link Technologies Co.,Ltd.
90B134	Commscope
90B141	Motorola Mobility LLC, a Lenovo Company
90B832	Extreme Networks, Inc.
90B9F9	Motorola Mobility LLC, a Lenovo Company
90C792	Commscope
90CAFA	Google, Inc.
90D3CF	Askey Computer Corp
90E6BA	ASUSTek COMPUTER INC.
90EF68	Zyxel Communications Corporation
90F652	Tp-Link Technologies Co.,Ltd.
90F82E	Amazon Technologies Inc.
90FB5D	Beijing Xiaomi Mobile Software Co., Ltd
940C6D	Tp-Link Technologies Co.,Ltd.
940F3B	Askey Computer Corp
94103E	Belkin International Inc.
941700	Xiaomi Communications Co Ltd
941865	Netgear
941882	Hewlett Packard Enterprise
941C56	Actiontec Electronics, Inc
941DD4	Google, Inc.
942A6F	Ubiquiti Inc
943251	Askey Computer Corp
943A91	Amazon Technologies Inc.
943B22	Netgear
943C96	Sagemcom Broadband SAS
943FC2	Hewlett Packard Enterprise
9440C9	Hewlett Packard Enterprise
944452	Belkin International Inc.
944560	Google, Inc.
944A0C	Sercomm Corporation.
945915	Amazon Technologies Inc.
945AFC	Amazon Technologies Inc.
9460D5	Hewlett Packard Enterprise
946269	Commscope
94626D	Beijing Xiaomi Electronics Co.,Ltd
946424	Hewlett Packard Enterprise
946AB0	Arcadyan Corporation
94742E	Mercusys Technologies Co., Ltd.
947BAE	Xiaomi Communications Co Ltd
94877C	Commscope
9487E0	Xiaomi Communications Co Ltd
948B93	Xiaomi Communications Co Ltd
948FCF	Commscope
94917F	Askey Computer Corp
9495A0	Google, Inc.
94988F	Sagemcom Broadband SAS
949B2C	Extreme Networks, Inc.
949F3E	Sonos, Inc.
94A67E	Netgear
94B34F	Ruckus Wireless
94B40F	Hewlett Packard Enterprise
94BE46	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
94BFC4	Ruckus Wireless
94C2EF	Askey Computer Corp
94CCB9	Commscope
94D331	Xiaomi Communications Co Ltd
94D9B3	Tp-Link Technologies Co.,Ltd.
94E8C5	Commscope
94EB2C	Google, Inc.
94EF50	TP-Link Systems Inc.
94F128	Hewlett Packard Enterprise
94F392	Fortinet, Inc.
94F665	Ruckus Wireless
94F7BE	Sercomm Philippines Inc
94FEF4	Sagemcom Broadband SAS
94FF06	Hewlett Packard Enterprise
94FF3C	Fortinet, Inc.
98038E	TP-Link Systems Inc.
980CA5	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
980D67	Zyxel Communications Corporation
9812E0	Xiaomi Communications Co Ltd
98171A	Beijing Xiaomi Mobile Software Co., Ltd
981E19	Sagemcom Broadband SAS
98226E	Amazon Technologies Inc.
98254A	TP-Link Systems Inc
982BA6	Motorola Mobility LLC, a Lenovo Company
983A1F	Google, Inc.
984265	Sagemcom Broadband SAS
984827	Tp-Link Technologies Co.,Ltd.
984B4A	Commscope
986B3D	Commscope
987552	Xiaomi Communications Co Ltd
988B5D	Sagemcom Broadband SAS
988F00	Hewlett Packard Enterprise
9897CC	Tp-Link Technologies Co.,Ltd.
9898FB	Google, Inc.
98BA5F	TP-Link Systems Inc.
98CCF3	Amazon Technologies Inc.
98D293	Google, Inc.
98DAC4	Tp-Link Technologies Co.,Ltd.
98DED0	Tp-Link Technologies Co.,Ltd.
98E081	Beijing Xiaomi Mobile Software Co., Ltd
98EE94	Xiaomi Communications Co Ltd
98F2B3	Hewlett Packard Enterprise
98F621	Xiaomi Communications Co Ltd
98F781	Commscope
98F7D7	Commscope
98FAE3	Xiaomi Communications Co Ltd
98FC11	Cisco-Linksys, LLC
9C05D6	Ubiquiti Inc
9C1C12	Hewlett Packard Enterprise
9C1E95	Actiontec Electronics, Inc
9C216A	Tp-Link Technologies Co.,Ltd.
9C2472	Sagemcom Broadband SAS
9C28F7	Xiaomi Communications Co Ltd
9C2EA1	Xiaomi Communications Co Ltd
9C3426	Commscope
9C3708	Hewlett Packard Enterprise
9C3DCF	Netgear
9C4782	Tp-Link Technologies Co.,Ltd.
9C4F5F	Google, Inc.
9C5322	TP-Link Systems Inc
9C5A81	Xiaomi Communications Co Ltd
9C5C8E	ASUSTek COMPUTER INC.
9C5D12	Extreme Networks, Inc.
9C80DF	Arcadyan Corporation
9C862B	Motorola Solutions Malaysia Sdn. Bhd.
9C8CD8	Hewlett Packard Enterprise
9C99A0	Xiaomi Communications Co Ltd
9C9D7E	Beijing Xiaomi Mobile Software Co., Ltd
9C9ED5	Xiaomi Communications Co Ltd
9CA2F4	TP-Link Systems Inc
9CA615	Tp-Link Technologies Co.,Ltd.
9CBCA6	Hewlett Packard Enterprise
9CBCF0	Xiaomi Communications Co Ltd
9CC8E9	Amazon Technologies Inc.
9CC8FC	Commscope
9CC9EB	Netgear
9CD36D	Netgear
9CD643	D-Link International
9CD917	Motorola Mobility LLC, a Lenovo Company
9CDAB7	Hewlett Packard Enterprise
9CDC71	Hewlett Packard Enterprise
9CDC99	Extreme Networks, Inc.
A002DC	Amazon Technologies Inc.
A00460	Netgear
A01B29	Sagemcom Broadband SAS
A021B7	Netgear
A025D7	Hewlett Packard Enterprise
A02DDB	Sagemcom Broadband SAS
A036BC	ASUSTek COMPUTER INC.
A039EE	Sagemcom Broadband SAS
A039F9	Sagemcom Broadband SAS
A03C20	Sagemcom Broadband SAS
A040A0	Netgear
A0465A	Motorola Mobility LLC, a Lenovo Company
A0551F	Sagemcom Broadband SAS
A055DE	Commscope
A06391	Netgear
A0648F	Askey Computer Corp
A0687E	Commscope
A07F8A	Sagemcom Broadband SAS
A086C6	Xiaomi Communications Co Ltd
A08A06	Askey Computer Corp
A08E78	Sagemcom Broadband SAS
A09F7A	D-Link Middle East FZCO
A0A001	Hewlett Packard Enterprise
A0A3E2	Actiontec Electronics, Inc
A0A3F0	D-Link International
A0AB1B	D-Link International
A0AD9F	ASUSTek COMPUTER INC.
A0B15C	Google, Inc.
A0B549	Arcadyan Corporation
A0C562	Commscope
A0D0DC	Amazon Technologies Inc.
A0D2B1	Amazon Technologies Inc.
A0E4CB	Zyxel Communications Corporation
A0E7AE	Commscope
A0F3C1	Tp-Link Technologies Co.,Ltd.
A401DE	Sercomm Philippines Inc
A402B7	Amazon Technologies Inc.
A405D6	Commscope
A40801	Amazon Technologies Inc.
A408F5	Sagemcom Broadband SAS
A40E75	Hewlett Packard Enterprise
A41588	Commscope
A41A3A	Tp-Link Technologies Co.,Ltd.
A42249	Sagemcom Broadband SAS
A422B6	Motorola Mobility LLC, a Lenovo Company
A42A95	D-Link International
A42B8C	Netgear
A42BB0	Tp-Link Technologies Co.,Ltd.
A42DF1	Motorola Mobility LLC, a Lenovo Company
A439B3	Beijing Xiaomi Mobile Software Co., Ltd
A43FA7	Hewlett Packard Enterprise
A4438C	Commscope
A44519	Xiaomi Communications Co Ltd
A44BD5	Xiaomi Communications Co Ltd
A45046	Xiaomi Communications Co Ltd
A45590	Xiaomi Communications Co Ltd
A470D6	Motorola Mobility LLC, a Lenovo Company
A473AB	Extreme Networks, Inc.
A47733	Google, Inc.
A47AA4	Commscope
A49733	Askey Computer Corp
A49791	Extreme Networks, Inc.
A49813	Commscope
A4A930	Beijing Xiaomi Mobile Software Co., Ltd
A4BA70	Beijing Xiaomi Mobile Software Co., Ltd
A4C3BE	Xiaomi Communications Co Ltd
A4C788	Xiaomi Communications Co Ltd
A4C7F6	Extreme Networks, Inc.
A4CCB3	Xiaomi Communications Co Ltd
A4CEDA	Arcadyan Corporation
A4E287	Xiaomi Communications Co Ltd
A4EA8E	Extreme Networks, Inc.
A4ED4E	Commscope
A4F8FF	Ubiquiti Inc
A4FF9F	Xiaomi Communications Co Ltd
A80BFB	Ruckus Wireless
A811FC	Commscope
A8154D	Tp-Link Technologies Co.,Ltd.
A82948	TP-Link Systems Inc.
A829DC	TP-Link Systems Inc.
A82BD5	Xiaomi Communications Co Ltd
A83944	Actiontec Electronics, Inc
A842A1	TP-Link Systems Inc
A852D4	Hewlett Packard Enterprise
A8574E	Tp-Link Technologies Co.,Ltd.
A85BF7	Hewlett Packard Enterprise
A85E45	ASUSTek COMPUTER INC.
A8637D	D-Link International
A86A86	Xiaomi Communications Co Ltd
A86ABB	Sagemcom Broadband SAS
A86E84	TP-Link Systems Inc
A8705D	Commscope
A89675	Motorola Mobility LLC, a Lenovo Company
A897CD	Commscope
A89A93	Sagemcom Broadband SAS
A89C6C	Ubiquiti Inc
A89CED	Xiaomi Communications Co Ltd
A89FEC	Commscope
A8A237	Arcadyan Corporation
A8BA25	Hewlett Packard Enterprise
A8BD27	Hewlett Packard Enterprise
A8C647	Extreme Networks, Inc.
A8CA77	Amazon Technologies Inc.
A8D3F7	Arcadyan Corporation
A8E621	Amazon Technologies Inc.
A8F5DD	Commscope
AC1007	Arcadyan Corporation
AC15A2	TP-Link Systems Inc
AC1E9E	Xiaomi Communications Co Ltd
AC2205	Compal Broadband Networks, Inc.
AC220B	ASUSTek COMPUTER INC.
AC3B77	Sagemcom Broadband SAS
AC3EB1	Google, Inc.
AC416A	Amazon Technologies Inc.
AC46A7	Sercomm Philippines Inc
AC4DD9	Extreme Networks, Inc.
AC63BE	Amazon Technologies Inc.
AC6706	Ruckus Wireless
AC6784	Google, Inc.
AC712E	Fortinet, Inc.
AC7F8D	Extreme Networks, Inc.
AC84C6	Tp-Link Technologies Co.,Ltd.
AC84C9	Sagemcom Broadband SAS
AC8BA9	Ubiquiti Inc
AC8C46	Beijing Xiaomi Mobile Software Co., Ltd
AC9E17	ASUSTek COMPUTER INC.
ACA31E	Hewlett Packard Enterprise
ACA7F1	TP-Link Systems Inc.
ACB313	Commscope
ACB687	Arcadyan Corporation
ACC1EE	Xiaomi Communications Co Ltd
ACCCFC	Amazon Technologies Inc.
ACD75B	Sagemcom Broadband SAS
ACDB48	Commscope
ACDE01	Ruckus Wireless
ACDF9F	Arcadyan Corporation
ACE4D8	Xiaomi Communications Co Ltd
ACE6BB	Google, Inc.
ACEC80	Commscope
ACED32	Extreme Networks, Inc.
ACF1DF	D-Link International
ACF7F3	Xiaomi Communications Co Ltd
ACF8CC	Commscope
B01921	TP-Link Systems Inc
B01F8C	Hewlett Packard Enterprise
B01FF4	Sagemcom Broadband SAS
B027CF	Extreme Networks, Inc.
B02A43	Google, Inc.
B03956	Netgear
B0487A	Tp-Link Technologies Co.,Ltd.
B04AB4	Motorola Mobility LLC, a Lenovo Company
B04E26	Tp-Link Technologies Co.,Ltd.
B05B99	Sagemcom Broadband SAS
B05DD4	Commscope
B06A41	Google, Inc.
B06EBF	ASUSTek COMPUTER INC.
B0739C	Amazon Technologies Inc.
B077AC	Commscope
B07994	Motorola Mobility LLC, a Lenovo Company
B07C51	Ruckus Wireless
B07FB9	Netgear
B082E2	ASUSTek COMPUTER INC.
B083D6	Commscope
B08BA8	Amazon Technologies Inc.
B0924A	Sagemcom Broadband SAS
B0935B	Commscope
B09575	Tp-Link Technologies Co.,Ltd.
B0958E	Tp-Link Technologies Co.,Ltd.
B0982B	Sagemcom Broadband SAS
B09C63	Xiaomi Communications Co Ltd
B09CB2	Google, Inc.
B0A7B9	TP-Link Systems Inc
B0B28F	Sagemcom Broadband SAS
B0B2DC	Zyxel Communications Corporation
B0B867	Hewlett Packard Enterprise
B0B98A	Netgear
B0BBE5	Sagemcom Broadband SAS
B0BE76	Tp-Link Technologies Co.,Ltd.
B0C2C7	Motorola Mobility LLC, a Lenovo Company
B0C554	D-Link International
B0CFCB	Amazon Technologies Inc.
B0D5FB	Google, Inc.
B0DAF9	Commscope
B0DFC1	Tenda Technology Co.,Ltd.Dongguan branch
B0E235	Xiaomi Communications Co Ltd
B0E4D5	Google, Inc.
B0EABC	Askey Computer Corp
B0F7C4	Amazon Technologies Inc.
B0FC0D	Amazon Technologies Inc.
B0FC88	Sagemcom Broadband SAS
B405A1	Xiaomi Communications Co Ltd
B40F3B	Tenda Technology Co.,Ltd.Dongguan branch
B4107A	Amazon Technologies Inc.
B41324	Google, Inc.
B423A2	Google, Inc.
B42D56	Extreme Networks, Inc.
B437D8	D-Link (Shanghai) Limited Corp.
B43B52	Sagemcom Broadband SAS
B45BD1	TP-Link Systems Inc.
B45D50	Hewlett Packard Enterprise
B460ED	Beijing Xiaomi Mobile Software Co., Ltd
B4749F	Askey Computer Corp
B4750E	Belkin International Inc.
B479C8	Ruckus Wireless
B47AF1	Hewlett Packard Enterprise
B47C9C	Amazon Technologies Inc.
B47E9F	Xiaomi Communications Co Ltd
B482FE	Askey Computer Corp
B4A3BD	Extreme Networks, Inc.
B4A5EF	Sercomm Corporation.
B4B024	TP-Link Systems Inc
B4B2E9	Fortinet, Inc.
B4B742	Amazon Technologies Inc.
B4C0C3	TP-Link Systems Inc.
B4C4FC	Xiaomi Communications Co Ltd
B4C799	Extreme Networks, Inc.
B4E454	Amazon Technologies Inc.
B4E53E	Ruckus Wireless
B4EEB4	Askey Computer Corp
B4F267	Compal Broadband Networks, Inc.
B4F2E8	Commscope
B4FBE4	Ubiquiti Inc
B81619	Commscope
B81E0B	Extreme Networks, Inc.
B83446	Motorola Mobility LLC, a Lenovo Company
B8374B	Hewlett Packard Enterprise
B837B2	Hewlett Packard Enterprise
B83865	Hewlett Packard Enterprise
B83A08	Tenda Technology Co.,Ltd.Dongguan branch
B83A5A	Hewlett Packard Enterprise
B83BAB	Arcadyan Corporation
B83BCC	Xiaomi Communications Co Ltd
B85001	Extreme Networks, Inc.
B850D8	Beijing Xiaomi Mobile Software Co., Ltd
B852E0	Beijing Xiaomi Electronics Co.,Ltd
B85384	Xiaomi Communications Co Ltd
B85F98	Amazon Technologies Inc.
B86685	Sagemcom Broadband SAS
B869F4	Routerboard.com
B86AF1	Sagemcom Broadband SAS
B86CE0	Hewlett Packard Enterprise
B87BD4	Google, Inc.
B87CF2	Extreme Networks, Inc.
B87E39	Motorola Mobility LLC, a Lenovo Company
B88303	Hewlett Packard Enterprise
B88C2B	Sagemcom Broadband SAS
B894E7	Xiaomi Communications Co Ltd
B898AD	Motorola Mobility LLC, a Lenovo Company
B8A25D	Motorola Mobility LLC, a Lenovo Company
B8A386	D-Link International
B8D4E7	Hewlett Packard Enterprise
B8D526	Zyxel Communications Corporation
B8D94D	Sagemcom Broadband SAS
B8DB38	Google, Inc.
B8DC28	Extreme Networks, Inc.
B8E28C	Motorola Solutions Malaysia Sdn. Bhd.
B8E937	Sonos, Inc.
B8EA98	Xiaomi Communications Co Ltd
B8ECA3	Zyxel Communications Corporation
B8EE0E	Sagemcom Broadband SAS
B8F4A4	Google, Inc.
B8F853	Arcadyan Corporation
B8F883	Tp-Link Technologies Co.,Ltd.
B8FBB3	TP-Link Systems Inc.
B8FE96	Amazon Technologies Inc.
BC071D	TP-Link Systems Inc.
BC0F9A	D-Link International
BC1D89	Motorola Mobility LLC, a Lenovo Company
BC2228	D-Link International
BC2E48	Commscope
BC30D9	Arcadyan Corporation
BC33DB	Sagemcom Broadband SAS
BC34D6	Extreme Networks, Inc.
BC4699	Tp-Link Technologies Co.,Ltd.
BC5BD5	Commscope
BC6193	Xiaomi Communications Co Ltd
BC62CE	Netis Technology Co., Ltd.
BC644B	Commscope
BC6AD1	Xiaomi Communications Co Ltd
BC7EC3	Zyxel Communications Corporation
BC7FA4	Xiaomi Communications Co Ltd
BC96E5	Sercomm Philippines Inc
BC98DF	Motorola Mobility LLC, a Lenovo Company
BC9911	Zyxel Communications Corporation
BC9C8D	Ruckus Wireless
BC9FE4	Hewlett Packard Enterprise
BCA511	Netgear
BCAEC5	ASUSTek COMPUTER INC.
BCAF6E	Arcadyan Corporation
BCBF2E	ASUSTek COMPUTER INC.
BCCAB5	Commscope
BCCF4F	Zyxel Communications Corporation
BCD177	Tp-Link Technologies Co.,Ltd.
BCD5ED	Sagemcom Broadband SAS
BCD7A5	Hewlett Packard Enterprise
BCDF58	Google, Inc.
BCE001	Netis Technology Co., Ltd.
BCEE7B	ASUSTek COMPUTER INC.
BCF310	Extreme Networks, Inc.
BCF685	D-Link International
BCF87E	Arcadyan Corporation
BCFCE7	ASUSTek COMPUTER INC.
BCFFEB	Motorola Mobility LLC, a Lenovo Company
C005C2	Commscope
C006C3	TP-Link Systems Inc
C01693	Xiaomi Communications Co Ltd
C01C6A	Google, Inc.
C025E9	Tp-Link Technologies Co.,Ltd.
C02E5F	Zyxel Communications Corporation
C03A55	TP-Link Systems Inc.
C03C04	Sagemcom Broadband SAS
C03F0E	Netgear
C04A00	Tp-Link Technologies Co.,Ltd.
C05627	Belkin International Inc.
C05B44	Beijing Xiaomi Mobile Software Co., Ltd
C06118	Tp-Link Technologies Co.,Ltd.
C06B55	Motorola Mobility LLC, a Lenovo Company
C089AB	Commscope
C08ADE	Ruckus Wireless
C08C71	Motorola Mobility LLC, a Lenovo Company
C08D51	Amazon Technologies Inc.
C091B9	Amazon Technologies Inc.
C09435	Commscope
C095CF	Amazon Technologies Inc.
C0A00D	Commscope
C0A0BB	D-Link International
C0AC54	Sagemcom Broadband SAS
C0C1C0	Cisco-Linksys, LLC
C0C520	Ruckus Wireless
C0C522	Commscope
C0C70A	Ruckus Wireless
C0C9E3	Tp-Link Technologies Co.,Ltd.
C0D044	Sagemcom Broadband SAS
C0D7AA	Arcadyan Corporation
C0D962	Askey Computer Corp
C0E42D	Tp-Link Technologies Co.,Ltd.
C0FD6F	Sagemcom Broadband SAS
C0FFD4	Netgear
C4017C	Ruckus Wireless
C40415	Netgear
C40BCB	Xiaomi Communications Co Ltd
C4108A	Ruckus Wireless
C412F5	D-Link International
C413E2	Extreme Networks, Inc.
C43875	Sonos, Inc.
C43DC7	Netgear
C4411E	Belkin International Inc.
C4493E	Motorola Mobility LLC, a Lenovo Company
C46940	Xiaomi Communications Co Ltd
C46AB7	Xiaomi Communications Co Ltd
C46E1F	Tp-Link Technologies Co.,Ltd.
C4710F	Xiaomi Communications Co Ltd
C47154	Tp-Link Technologies Co.,Ltd.
C484C0	Motorola Mobility LLC, a Lenovo Company
C493BB	Beijing Xiaomi Mobile Software Co., Ltd
C49500	Amazon Technologies Inc.
C4969F	Amazon Technologies Inc.
C49A31	Zyxel Communications Corporation
C4A052	Motorola Mobility LLC, a Lenovo Company
C4A81D	D-Link International
C4AD34	Routerboard.com
C4E3CE	EnGenius Technologies, Inc.
C4E532	Arcadyan Corporation
C4E90A	D-Link International
C4E984	Tp-Link Technologies Co.,Ltd.
C4EB39	Sagemcom Broadband SAS
C4EB41	Sagemcom Broadband SAS
C4EB42	Sagemcom Broadband SAS
C4EB43	Sagemcom Broadband SAS
C803F5	Ruckus Wireless
C805A4	Motorola(Wuhan) Mobility Technologies Communication Co.,Ltd
C80873	Ruckus Wireless
C8102F	Netgear
C82832	Beijing Xiaomi Electronics Co., Ltd.
C82ADD	Google, Inc.
C83374	Zyxel Communications Corporation
C83A35	Tenda Technology Co., Ltd.
C83DDC	Xiaomi Communications Co Ltd
C83FB4	Commscope
C851FB	Extreme Networks, Inc.
C85261	Commscope
C8544B	Zyxel Communications Corporation
C85895	Motorola Mobility LLC, a Lenovo Company
C85CCC	Beijing Xiaomi Mobile Software Co., Ltd
C86000	ASUSTek COMPUTER INC.
C863FC	Commscope
C8665D	Extreme Networks, Inc.
C8675E	Extreme Networks, Inc.
C86C3D	Amazon Technologies Inc.
C86C87	Zyxel Communications Corporation
C8787D	D-Link Corporation
C87F54	ASUSTek COMPUTER INC.
C8848C	Ruckus Wireless
C891F9	Sagemcom Broadband SAS
C899B2	Arcadyan Corporation
C89E43	Netgear
C89F0C	Motorola Mobility LLC, a Lenovo Company
C8A1DC	Motorola Mobility LLC, a Lenovo Company
C8A608	Ruckus Wireless
C8AA21	Commscope
C8B373	Cisco-Linksys, LLC
C8B422	Askey Computer Corp
C8B5AD	Hewlett Packard Enterprise
C8BE19	D-Link International
C8BE35	Extreme Networks, Inc.
C8BF4C	Beijing Xiaomi Mobile Software Co., Ltd
C8C750	Motorola Mobility LLC, a Lenovo Company
C8CD72	Sagemcom Broadband SAS
C8D3A3	D-Link International
C8D719	Cisco-Linksys, LLC
C8D959	Motorola Mobility LLC, a Lenovo Company
CC00F1	Sagemcom Broadband SAS
CC033D	Beijing Xiaomi Mobile Software Co., Ltd
CC08FB	Tp-Link Technologies Co.,Ltd.
CC0DF2	Motorola Mobility LLC, a Lenovo Company
CC1B5A	Ruckus Wireless
CC2293	Amazon Technologies Inc.
CC28AA	ASUSTek COMPUTER INC.
CC2D21	Tenda Technology Co.,Ltd.Dongguan branch
CC2DD2	Ruckus Wireless
CC2DE0	Routerboard.com
CC32E5	Tp-Link Technologies Co.,Ltd.
CC33BB	Sagemcom Broadband SAS
CC3429	Tp-Link Technologies Co.,Ltd.
CC35D9	Ubiquiti Inc
CC3E79	Commscope
CC40D0	Netgear
CC4210	Xiaomi Communications Co Ltd
CC4D75	Beijing Xiaomi Mobile Software Co., Ltd
CC5830	Sagemcom Broadband SAS
CC5D4E	Zyxel Communications Corporation
CC61E5	Motorola Mobility LLC, a Lenovo Company
CC65AD	Commscope
CC68B6	TP-Link Systems Inc
CC75E2	Commscope
CC7D37	Commscope
CC88C7	Hewlett Packard Enterprise
CC9EA2	Amazon Technologies Inc.
CCA462	Commscope
CCA7C1	Google, Inc.
CCAFE3	Amazon Technologies Inc.
CCB148	Arcadyan Corporation
CCB255	D-Link International
CCB5D1	Beijing Xiaomi Mobile Software Co., Ltd
CCBABD	TP-Link Systems Inc.
CCC3EA	Motorola Mobility LLC, a Lenovo Company
CCD083	Hewlett Packard Enterprise
CCD42E	Arcadyan Corporation
CCD843	Beijing Xiaomi Mobile Software Co., Ltd
CCDA20	Beijing Xiaomi Mobile Software Co., Ltd
CCEB5E	Xiaomi Communications Co Ltd
CCF411	Google, Inc.
CCF735	Amazon Technologies Inc.
CCFAF1	Sagemcom Broadband SAS
D00401	Motorola Mobility LLC, a Lenovo Company
D0052A	Arcadyan Corporation
D015A6	Hewlett Packard Enterprise
D017C2	ASUSTek COMPUTER INC.
D01BF4	Sagemcom Broadband SAS
D021F9	Ubiquiti Inc
D032C3	D-Link Corporation
D03745	Tp-Link Technologies Co.,Ltd.
D039B3	Commscope
D04DC6	Hewlett Packard Enterprise
D04F58	Ruckus Wireless
D05794	Sagemcom Broadband SAS
D06726	Hewlett Packard Enterprise
D06DC9	Sagemcom Broadband SAS
D06EDE	Sagemcom Broadband SAS
D076E7	Tp-Link Technologies Co.,Ltd.
D07714	Motorola Mobility LLC, a Lenovo Company
D084B0	Sagemcom Broadband SAS
D09C7A	Xiaomi Communications Co Ltd
D0AE05	Xiaomi Communications Co Ltd
D0C1BF	Xiaomi Communications Co Ltd
D0C7C0	Tp-Link Technologies Co.,Ltd.
D0CEC0	Xiaomi Communications Co Ltd
D0CF0E	Sagemcom Broadband SAS
D0D3E0	Hewlett Packard Enterprise
D0E54D	Commscope
D0EA11	Routerboard.com
D0F88C	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
D4016D	Tp-Link Technologies Co.,Ltd.
D401C3	Routerboard.com
D404CD	Commscope
D40598	Commscope
D40AA9	Commscope
D41761	Xiaomi Communications Co Ltd
D41972	Hewlett Packard Enterprise
D41AD1	Zyxel Communications Corporation
D42122	Sercomm Corporation.
D427FF	Sagemcom Broadband SAS
D42C0F	Commscope
D43538	Beijing Xiaomi Mobile Software Co., Ltd
D43A2C	Google, Inc.
D43DF3	Zyxel Communications Corporation
D43FCB	Commscope
D4438A	Beijing Xiaomi Mobile Software Co., Ltd
D45039	Sagemcom Broadband SAS
D4532A	Beijing Xiaomi Mobile Software Co., Ltd
D45B51	Motorola Mobility LLC, a Lenovo Company
D45D64	ASUSTek COMPUTER INC.
D45E89	Motorola Mobility LLC, a Lenovo Company
D45EEC	Beijing Xiaomi Electronics Co., Ltd.
D460E3	Sercomm Corporation.
D463C6	Motorola Mobility LLC, a Lenovo Company
D463FE	Arcadyan Corporation
D4684D	Ruckus Wireless
D46C6D	Commscope
D46E0E	Tp-Link Technologies Co.,Ltd.
D476A0	Fortinet, Inc.
D47BB0	Askey Computer Corp
D48660	Arcadyan Corporation
D489C1	Ubiquiti Inc
D4910F	Amazon Technologies Inc.
D4970B	Xiaomi Communications Co Ltd
D4A365	Xiaomi Communications Co Ltd
D4AB82	Commscope
D4B27A	Commscope
D4B4C0	Fortinet, Inc.
D4B5CD	Sagemcom Broadband SAS
D4BD4F	Ruckus Wireless
D4C19E	Ruckus Wireless
D4C94B	Motorola Mobility LLC, a Lenovo Company
D4CA6D	Routerboard.com
D4D6DF	TP-Link Systems Inc.
D4DA21	Beijing Xiaomi Mobile Software Co., Ltd
D4E053	Hewlett Packard Enterprise
D4F0EA	Beijing Xiaomi Mobile Software Co., Ltd
